version_group,group,species_id,species_identifier,form_identifier
colosseum,,350,milotic,NULL
colosseum,,351,castform,NULL
colosseum,,351,castform,sunny
colosseum,,351,castform,rainy
colosseum,,351,castform,snowy
colosseum,,352,kecleon,NULL
colosseum,,353,shuppet,NULL
colosseum,,354,banette,NULL
colosseum,,355,duskull,NULL
colosseum,,356,dusclops,NULL
colosseum,,357,tropius,NULL
colosseum,,358,chimecho,NULL
colosseum,,359,absol,NULL
colosseum,,360,wynaut,NULL
colosseum,,361,snorunt,NULL
colosseum,,362,glalie,NULL
colosseum,,363,spheal,NULL
colosseum,,364,sealeo,NULL
colosseum,,365,walrein,NULL
colosseum,,366,clamperl,NULL
colosseum,,367,huntail,NULL
colosseum,,368,gorebyss,NULL
colosseum,,369,relicanth,NULL
colosseum,,370,luvdisc,NULL
colosseum,,371,bagon,NULL
colosseum,,372,shelgon,NULL
colosseum,,373,salamence,NULL
colosseum,,374,beldum,NULL
colosseum,,375,metang,NULL
colosseum,,376,metagross,NULL
colosseum,,377,regirock,NULL
colosseum,,378,regice,NULL
colosseum,,379,registeel,NULL
colosseum,,380,latias,NULL
colosseum,,381,latios,NULL
colosseum,,382,kyogre,NULL
colosseum,,383,groudon,NULL
colosseum,,384,rayquaza,NULL
colosseum,,385,jirachi,NULL
colosseum,,386,deoxys,normal
colosseum,,386,deoxys,attack
colosseum,,386,deoxys,defense
colosseum,,386,deoxys,speed
colosseum,back,1,bulbasaur,NULL
colosseum,back,2,ivysaur,NULL
colosseum,back,3,venusaur,NULL
colosseum,back,4,charmander,NULL
colosseum,back,5,charmeleon,NULL
colosseum,back,6,charizard,NULL
colosseum,back,7,squirtle,NULL
colosseum,back,8,wartortle,NULL
colosseum,back,9,blastoise,NULL
colosseum,back,10,caterpie,NULL
colosseum,back,11,metapod,NULL
colosseum,back,12,butterfree,NULL
colosseum,back,13,weedle,NULL
colosseum,back,14,kakuna,NULL
colosseum,back,15,beedrill,NULL
colosseum,back,16,pidgey,NULL
colosseum,back,17,pidgeotto,NULL
colosseum,back,18,pidgeot,NULL
colosseum,back,19,rattata,NULL
colosseum,back,20,raticate,NULL
colosseum,back,21,spearow,NULL
colosseum,back,22,fearow,NULL
colosseum,back,23,ekans,NULL
colosseum,back,24,arbok,NULL
colosseum,back,25,pikachu,NULL
colosseum,back,26,raichu,NULL
colosseum,back,27,sandshrew,NULL
colosseum,back,28,sandslash,NULL
colosseum,back,29,nidoran-f,NULL
colosseum,back,30,nidorina,NULL
colosseum,back,31,nidoqueen,NULL
colosseum,back,32,nidoran-m,NULL
colosseum,back,33,nidorino,NULL
colosseum,back,34,nidoking,NULL
colosseum,back,35,clefairy,NULL
colosseum,back,36,clefable,NULL
colosseum,back,37,vulpix,NULL
colosseum,back,38,ninetales,NULL
colosseum,back,39,jigglypuff,NULL
colosseum,back,40,wigglytuff,NULL
colosseum,back,41,zubat,NULL
colosseum,back,42,golbat,NULL
colosseum,back,43,oddish,NULL
colosseum,back,44,gloom,NULL
colosseum,back,45,vileplume,NULL
colosseum,back,46,paras,NULL
colosseum,back,47,parasect,NULL
colosseum,back,48,venonat,NULL
colosseum,back,49,venomoth,NULL
colosseum,back,50,diglett,NULL
colosseum,back,51,dugtrio,NULL
colosseum,back,52,meowth,NULL
colosseum,back,53,persian,NULL
colosseum,back,54,psyduck,NULL
colosseum,back,55,golduck,NULL
colosseum,back,56,mankey,NULL
colosseum,back,57,primeape,NULL
colosseum,back,58,growlithe,NULL
colosseum,back,59,arcanine,NULL
colosseum,back,60,poliwag,NULL
colosseum,back,61,poliwhirl,NULL
colosseum,back,62,poliwrath,NULL
colosseum,back,63,abra,NULL
colosseum,back,64,kadabra,NULL
colosseum,back,65,alakazam,NULL
colosseum,back,66,machop,NULL
colosseum,back,67,machoke,NULL
colosseum,back,68,machamp,NULL
colosseum,back,69,bellsprout,NULL
colosseum,back,70,weepinbell,NULL
colosseum,back,71,victreebel,NULL
colosseum,back,72,tentacool,NULL
colosseum,back,73,tentacruel,NULL
colosseum,back,74,geodude,NULL
colosseum,back,75,graveler,NULL
colosseum,back,76,golem,NULL
colosseum,back,77,ponyta,NULL
colosseum,back,78,rapidash,NULL
colosseum,back,79,slowpoke,NULL
colosseum,back,80,slowbro,NULL
colosseum,back,81,magnemite,NULL
colosseum,back,82,magneton,NULL
colosseum,back,83,farfetchd,NULL
colosseum,back,84,doduo,NULL
colosseum,back,85,dodrio,NULL
colosseum,back,86,seel,NULL
colosseum,back,87,dewgong,NULL
colosseum,back,88,grimer,NULL
colosseum,back,89,muk,NULL
colosseum,back,90,shellder,NULL
colosseum,back,91,cloyster,NULL
colosseum,back,92,gastly,NULL
colosseum,back,93,haunter,NULL
colosseum,back,94,gengar,NULL
colosseum,back,95,onix,NULL
colosseum,back,96,drowzee,NULL
colosseum,back,97,hypno,NULL
colosseum,back,98,krabby,NULL
colosseum,back,99,kingler,NULL
colosseum,back,100,voltorb,NULL
colosseum,back,101,electrode,NULL
colosseum,back,102,exeggcute,NULL
colosseum,back,103,exeggutor,NULL
colosseum,back,104,cubone,NULL
colosseum,back,105,marowak,NULL
colosseum,back,106,hitmonlee,NULL
colosseum,back,107,hitmonchan,NULL
colosseum,back,108,lickitung,NULL
colosseum,back,109,koffing,NULL
colosseum,back,110,weezing,NULL
colosseum,back,111,rhyhorn,NULL
colosseum,back,112,rhydon,NULL
colosseum,back,113,chansey,NULL
colosseum,back,114,tangela,NULL
colosseum,back,115,kangaskhan,NULL
colosseum,back,116,horsea,NULL
colosseum,back,117,seadra,NULL
colosseum,back,118,goldeen,NULL
colosseum,back,119,seaking,NULL
colosseum,back,120,staryu,NULL
colosseum,back,121,starmie,NULL
colosseum,back,122,mr-mime,NULL
colosseum,back,123,scyther,NULL
colosseum,back,124,jynx,NULL
colosseum,back,125,electabuzz,NULL
colosseum,back,126,magmar,NULL
colosseum,back,127,pinsir,NULL
colosseum,back,128,tauros,NULL
colosseum,back,129,magikarp,NULL
colosseum,back,130,gyarados,NULL
colosseum,back,131,lapras,NULL
colosseum,back,132,ditto,NULL
colosseum,back,133,eevee,NULL
colosseum,back,134,vaporeon,NULL
colosseum,back,135,jolteon,NULL
colosseum,back,136,flareon,NULL
colosseum,back,137,porygon,NULL
colosseum,back,138,omanyte,NULL
colosseum,back,139,omastar,NULL
colosseum,back,140,kabuto,NULL
colosseum,back,141,kabutops,NULL
colosseum,back,142,aerodactyl,NULL
colosseum,back,143,snorlax,NULL
colosseum,back,144,articuno,NULL
colosseum,back,145,zapdos,NULL
colosseum,back,146,moltres,NULL
colosseum,back,147,dratini,NULL
colosseum,back,148,dragonair,NULL
colosseum,back,149,dragonite,NULL
colosseum,back,150,mewtwo,NULL
colosseum,back,151,mew,NULL
colosseum,back,152,chikorita,NULL
colosseum,back,153,bayleef,NULL
colosseum,back,154,meganium,NULL
colosseum,back,155,cyndaquil,NULL
colosseum,back,156,quilava,NULL
colosseum,back,157,typhlosion,NULL
colosseum,back,158,totodile,NULL
colosseum,back,159,croconaw,NULL
colosseum,back,160,feraligatr,NULL
colosseum,back,161,sentret,NULL
colosseum,back,162,furret,NULL
colosseum,back,163,hoothoot,NULL
colosseum,back,164,noctowl,NULL
colosseum,back,165,ledyba,NULL
colosseum,back,166,ledian,NULL
colosseum,back,167,spinarak,NULL
colosseum,back,168,ariados,NULL
colosseum,back,169,crobat,NULL
colosseum,back,170,chinchou,NULL
colosseum,back,171,lanturn,NULL
colosseum,back,172,pichu,NULL
colosseum,back,173,cleffa,NULL
colosseum,back,174,igglybuff,NULL
colosseum,back,175,togepi,NULL
colosseum,back,176,togetic,NULL
colosseum,back,177,natu,NULL
colosseum,back,178,xatu,NULL
colosseum,back,179,mareep,NULL
colosseum,back,180,flaaffy,NULL
colosseum,back,181,ampharos,NULL
colosseum,back,182,bellossom,NULL
colosseum,back,183,marill,NULL
colosseum,back,184,azumarill,NULL
colosseum,back,185,sudowoodo,NULL
colosseum,back,186,politoed,NULL
colosseum,back,187,hoppip,NULL
colosseum,back,188,skiploom,NULL
colosseum,back,189,jumpluff,NULL
colosseum,back,190,aipom,NULL
colosseum,back,191,sunkern,NULL
colosseum,back,192,sunflora,NULL
colosseum,back,193,yanma,NULL
colosseum,back,194,wooper,NULL
colosseum,back,195,quagsire,NULL
colosseum,back,196,espeon,NULL
colosseum,back,197,umbreon,NULL
colosseum,back,198,murkrow,NULL
colosseum,back,199,slowking,NULL
colosseum,back,200,misdreavus,NULL
colosseum,back,201,unown,a
colosseum,back,201,unown,b
colosseum,back,201,unown,c
colosseum,back,201,unown,d
colosseum,back,201,unown,e
colosseum,back,201,unown,f
colosseum,back,201,unown,g
colosseum,back,201,unown,h
colosseum,back,201,unown,i
colosseum,back,201,unown,j
colosseum,back,201,unown,k
colosseum,back,201,unown,l
colosseum,back,201,unown,m
colosseum,back,201,unown,n
colosseum,back,201,unown,o
colosseum,back,201,unown,p
colosseum,back,201,unown,q
colosseum,back,201,unown,r
colosseum,back,201,unown,s
colosseum,back,201,unown,t
colosseum,back,201,unown,u
colosseum,back,201,unown,v
colosseum,back,201,unown,w
colosseum,back,201,unown,x
colosseum,back,201,unown,y
colosseum,back,201,unown,z
colosseum,back,201,unown,exclamation
colosseum,back,201,unown,question
colosseum,back,202,wobbuffet,NULL
colosseum,back,203,girafarig,NULL
colosseum,back,204,pineco,NULL
colosseum,back,205,forretress,NULL
colosseum,back,206,dunsparce,NULL
colosseum,back,207,gligar,NULL
colosseum,back,208,steelix,NULL
colosseum,back,209,snubbull,NULL
colosseum,back,210,granbull,NULL
colosseum,back,211,qwilfish,NULL
colosseum,back,212,scizor,NULL
colosseum,back,213,shuckle,NULL
colosseum,back,214,heracross,NULL
colosseum,back,215,sneasel,NULL
colosseum,back,216,teddiursa,NULL
colosseum,back,217,ursaring,NULL
colosseum,back,218,slugma,NULL
colosseum,back,219,magcargo,NULL
colosseum,back,220,swinub,NULL
colosseum,back,221,piloswine,NULL
colosseum,back,222,corsola,NULL
colosseum,back,223,remoraid,NULL
colosseum,back,224,octillery,NULL
colosseum,back,225,delibird,NULL
colosseum,back,226,mantine,NULL
colosseum,back,227,skarmory,NULL
colosseum,back,228,houndour,NULL
colosseum,back,229,houndoom,NULL
colosseum,back,230,kingdra,NULL
colosseum,back,231,phanpy,NULL
colosseum,back,232,donphan,NULL
colosseum,back,233,porygon2,NULL
colosseum,back,234,stantler,NULL
colosseum,back,235,smeargle,NULL
colosseum,back,236,tyrogue,NULL
colosseum,back,237,hitmontop,NULL
colosseum,back,238,smoochum,NULL
colosseum,back,239,elekid,NULL
colosseum,back,240,magby,NULL
colosseum,back,241,miltank,NULL
colosseum,back,242,blissey,NULL
colosseum,back,243,raikou,NULL
colosseum,back,244,entei,NULL
colosseum,back,245,suicune,NULL
colosseum,back,246,larvitar,NULL
colosseum,back,247,pupitar,NULL
colosseum,back,248,tyranitar,NULL
colosseum,back,249,lugia,NULL
colosseum,back,250,ho-oh,NULL
colosseum,back,251,celebi,NULL
colosseum,back,252,treecko,NULL
colosseum,back,253,grovyle,NULL
colosseum,back,254,sceptile,NULL
colosseum,back,255,torchic,NULL
colosseum,back,256,combusken,NULL
colosseum,back,257,blaziken,NULL
colosseum,back,258,mudkip,NULL
colosseum,back,259,marshtomp,NULL
colosseum,back,260,swampert,NULL
colosseum,back,261,poochyena,NULL
colosseum,back,262,mightyena,NULL
colosseum,back,263,zigzagoon,NULL
colosseum,back,264,linoone,NULL
colosseum,back,265,wurmple,NULL
colosseum,back,266,silcoon,NULL
colosseum,back,267,beautifly,NULL
colosseum,back,268,cascoon,NULL
colosseum,back,269,dustox,NULL
colosseum,back,270,lotad,NULL
colosseum,back,271,lombre,NULL
colosseum,back,272,ludicolo,NULL
colosseum,back,273,seedot,NULL
colosseum,back,274,nuzleaf,NULL
colosseum,back,275,shiftry,NULL
colosseum,back,276,taillow,NULL
colosseum,back,277,swellow,NULL
colosseum,back,278,wingull,NULL
colosseum,back,279,pelipper,NULL
colosseum,back,280,ralts,NULL
colosseum,back,281,kirlia,NULL
colosseum,back,282,gardevoir,NULL
colosseum,back,283,surskit,NULL
colosseum,back,284,masquerain,NULL
colosseum,back,285,shroomish,NULL
colosseum,back,286,breloom,NULL
colosseum,back,287,slakoth,NULL
colosseum,back,288,vigoroth,NULL
colosseum,back,289,slaking,NULL
colosseum,back,290,nincada,NULL
colosseum,back,291,ninjask,NULL
colosseum,back,292,shedinja,NULL
colosseum,back,293,whismur,NULL
colosseum,back,294,loudred,NULL
colosseum,back,295,exploud,NULL
colosseum,back,296,makuhita,NULL
colosseum,back,297,hariyama,NULL
colosseum,back,298,azurill,NULL
colosseum,back,299,nosepass,NULL
colosseum,back,300,skitty,NULL
colosseum,back,301,delcatty,NULL
colosseum,back,302,sableye,NULL
colosseum,back,303,mawile,NULL
colosseum,back,304,aron,NULL
colosseum,back,305,lairon,NULL
colosseum,back,306,aggron,NULL
colosseum,back,307,meditite,NULL
colosseum,back,308,medicham,NULL
colosseum,back,309,electrike,NULL
colosseum,back,310,manectric,NULL
colosseum,back,311,plusle,NULL
colosseum,back,312,minun,NULL
colosseum,back,313,volbeat,NULL
colosseum,back,314,illumise,NULL
colosseum,back,315,roselia,NULL
colosseum,back,316,gulpin,NULL
colosseum,back,317,swalot,NULL
colosseum,back,318,carvanha,NULL
colosseum,back,319,sharpedo,NULL
colosseum,back,320,wailmer,NULL
colosseum,back,321,wailord,NULL
colosseum,back,322,numel,NULL
colosseum,back,323,camerupt,NULL
colosseum,back,324,torkoal,NULL
colosseum,back,325,spoink,NULL
colosseum,back,326,grumpig,NULL
colosseum,back,327,spinda,NULL
colosseum,back,328,trapinch,NULL
colosseum,back,329,vibrava,NULL
colosseum,back,330,flygon,NULL
colosseum,back,331,cacnea,NULL
colosseum,back,332,cacturne,NULL
colosseum,back,333,swablu,NULL
colosseum,back,334,altaria,NULL
colosseum,back,335,zangoose,NULL
colosseum,back,336,seviper,NULL
colosseum,back,337,lunatone,NULL
colosseum,back,338,solrock,NULL
colosseum,back,339,barboach,NULL
colosseum,back,340,whiscash,NULL
colosseum,back,341,corphish,NULL
colosseum,back,342,crawdaunt,NULL
colosseum,back,343,baltoy,NULL
colosseum,back,344,claydol,NULL
colosseum,back,345,lileep,NULL
colosseum,back,346,cradily,NULL
colosseum,back,347,anorith,NULL
colosseum,back,348,armaldo,NULL
colosseum,back,349,feebas,NULL
colosseum,back,350,milotic,NULL
colosseum,back,351,castform,NULL
colosseum,back,351,castform,sunny
colosseum,back,351,castform,rainy
colosseum,back,351,castform,snowy
colosseum,back,352,kecleon,NULL
colosseum,back,353,shuppet,NULL
colosseum,back,354,banette,NULL
colosseum,back,355,duskull,NULL
colosseum,back,356,dusclops,NULL
colosseum,back,357,tropius,NULL
colosseum,back,358,chimecho,NULL
colosseum,back,359,absol,NULL
colosseum,back,360,wynaut,NULL
colosseum,back,361,snorunt,NULL
colosseum,back,362,glalie,NULL
colosseum,back,363,spheal,NULL
colosseum,back,364,sealeo,NULL
colosseum,back,365,walrein,NULL
colosseum,back,366,clamperl,NULL
colosseum,back,367,huntail,NULL
colosseum,back,368,gorebyss,NULL
colosseum,back,369,relicanth,NULL
colosseum,back,370,luvdisc,NULL
colosseum,back,371,bagon,NULL
colosseum,back,372,shelgon,NULL
colosseum,back,373,salamence,NULL
colosseum,back,374,beldum,NULL
colosseum,back,375,metang,NULL
colosseum,back,376,metagross,NULL
colosseum,back,377,regirock,NULL
colosseum,back,378,regice,NULL
colosseum,back,379,registeel,NULL
colosseum,back,380,latias,NULL
colosseum,back,381,latios,NULL
colosseum,back,382,kyogre,NULL
colosseum,back,383,groudon,NULL
colosseum,back,384,rayquaza,NULL
colosseum,back,385,jirachi,NULL
colosseum,back,386,deoxys,normal
colosseum,back,386,deoxys,attack
colosseum,back,386,deoxys,defense
colosseum,back,386,deoxys,speed
colosseum,shiny,1,bulbasaur,NULL
colosseum,shiny,2,ivysaur,NULL
colosseum,shiny,3,venusaur,NULL
colosseum,shiny,4,charmander,NULL
colosseum,shiny,5,charmeleon,NULL
colosseum,shiny,6,charizard,NULL
colosseum,shiny,7,squirtle,NULL
colosseum,shiny,8,wartortle,NULL
colosseum,shiny,9,blastoise,NULL
colosseum,shiny,10,caterpie,NULL
colosseum,shiny,11,metapod,NULL
colosseum,shiny,12,butterfree,NULL
colosseum,shiny,13,weedle,NULL
colosseum,shiny,14,kakuna,NULL
colosseum,shiny,15,beedrill,NULL
colosseum,shiny,16,pidgey,NULL
colosseum,shiny,17,pidgeotto,NULL
colosseum,shiny,18,pidgeot,NULL
colosseum,shiny,19,rattata,NULL
colosseum,shiny,20,raticate,NULL
colosseum,shiny,21,spearow,NULL
colosseum,shiny,22,fearow,NULL
colosseum,shiny,23,ekans,NULL
colosseum,shiny,24,arbok,NULL
colosseum,shiny,25,pikachu,NULL
colosseum,shiny,26,raichu,NULL
colosseum,shiny,27,sandshrew,NULL
colosseum,shiny,28,sandslash,NULL
colosseum,shiny,29,nidoran-f,NULL
colosseum,shiny,30,nidorina,NULL
colosseum,shiny,31,nidoqueen,NULL
colosseum,shiny,32,nidoran-m,NULL
colosseum,shiny,33,nidorino,NULL
colosseum,shiny,34,nidoking,NULL
colosseum,shiny,35,clefairy,NULL
colosseum,shiny,36,clefable,NULL
colosseum,shiny,37,vulpix,NULL
colosseum,shiny,38,ninetales,NULL
colosseum,shiny,39,jigglypuff,NULL
colosseum,shiny,40,wigglytuff,NULL
colosseum,shiny,41,zubat,NULL
colosseum,shiny,42,golbat,NULL
colosseum,shiny,43,oddish,NULL
colosseum,shiny,44,gloom,NULL
colosseum,shiny,45,vileplume,NULL
colosseum,shiny,46,paras,NULL
colosseum,shiny,47,parasect,NULL
colosseum,shiny,48,venonat,NULL
colosseum,shiny,49,venomoth,NULL
colosseum,shiny,50,diglett,NULL
colosseum,shiny,51,dugtrio,NULL
colosseum,shiny,52,meowth,NULL
colosseum,shiny,53,persian,NULL
colosseum,shiny,54,psyduck,NULL
colosseum,shiny,55,golduck,NULL
colosseum,shiny,56,mankey,NULL
colosseum,shiny,57,primeape,NULL
colosseum,shiny,58,growlithe,NULL
colosseum,shiny,59,arcanine,NULL
colosseum,shiny,60,poliwag,NULL
colosseum,shiny,61,poliwhirl,NULL
colosseum,shiny,62,poliwrath,NULL
colosseum,shiny,63,abra,NULL
colosseum,shiny,64,kadabra,NULL
colosseum,shiny,65,alakazam,NULL
colosseum,shiny,66,machop,NULL
colosseum,shiny,67,machoke,NULL
colosseum,shiny,68,machamp,NULL
colosseum,shiny,69,bellsprout,NULL
colosseum,shiny,70,weepinbell,NULL
colosseum,shiny,71,victreebel,NULL
colosseum,shiny,72,tentacool,NULL
colosseum,shiny,73,tentacruel,NULL
colosseum,shiny,74,geodude,NULL
colosseum,shiny,75,graveler,NULL
colosseum,shiny,76,golem,NULL
colosseum,shiny,77,ponyta,NULL
colosseum,shiny,78,rapidash,NULL
colosseum,shiny,79,slowpoke,NULL
colosseum,shiny,80,slowbro,NULL
colosseum,shiny,81,magnemite,NULL
colosseum,shiny,82,magneton,NULL
colosseum,shiny,83,farfetchd,NULL
colosseum,shiny,84,doduo,NULL
colosseum,shiny,85,dodrio,NULL
colosseum,shiny,86,seel,NULL
colosseum,shiny,87,dewgong,NULL
colosseum,shiny,88,grimer,NULL
colosseum,shiny,89,muk,NULL
colosseum,shiny,90,shellder,NULL
colosseum,shiny,91,cloyster,NULL
colosseum,shiny,92,gastly,NULL
colosseum,shiny,93,haunter,NULL
colosseum,shiny,94,gengar,NULL
colosseum,shiny,95,onix,NULL
colosseum,shiny,96,drowzee,NULL
colosseum,shiny,97,hypno,NULL
colosseum,shiny,98,krabby,NULL
colosseum,shiny,99,kingler,NULL
colosseum,shiny,100,voltorb,NULL
colosseum,shiny,101,electrode,NULL
colosseum,shiny,102,exeggcute,NULL
colosseum,shiny,103,exeggutor,NULL
colosseum,shiny,104,cubone,NULL
colosseum,shiny,105,marowak,NULL
colosseum,shiny,106,hitmonlee,NULL
colosseum,shiny,107,hitmonchan,NULL
colosseum,shiny,108,lickitung,NULL
colosseum,shiny,109,koffing,NULL
colosseum,shiny,110,weezing,NULL
colosseum,shiny,111,rhyhorn,NULL
colosseum,shiny,112,rhydon,NULL
colosseum,shiny,113,chansey,NULL
colosseum,shiny,114,tangela,NULL
colosseum,shiny,115,kangaskhan,NULL
colosseum,shiny,116,horsea,NULL
colosseum,shiny,117,seadra,NULL
colosseum,shiny,118,goldeen,NULL
colosseum,shiny,119,seaking,NULL
colosseum,shiny,120,staryu,NULL
colosseum,shiny,121,starmie,NULL
colosseum,shiny,122,mr-mime,NULL
colosseum,shiny,123,scyther,NULL
colosseum,shiny,124,jynx,NULL
colosseum,shiny,125,electabuzz,NULL
colosseum,shiny,126,magmar,NULL
colosseum,shiny,127,pinsir,NULL
colosseum,shiny,128,tauros,NULL
colosseum,shiny,129,magikarp,NULL
colosseum,shiny,130,gyarados,NULL
colosseum,shiny,131,lapras,NULL
colosseum,shiny,132,ditto,NULL
colosseum,shiny,133,eevee,NULL
colosseum,shiny,134,vaporeon,NULL
colosseum,shiny,135,jolteon,NULL
colosseum,shiny,136,flareon,NULL
colosseum,shiny,137,porygon,NULL
colosseum,shiny,138,omanyte,NULL
colosseum,shiny,139,omastar,NULL
colosseum,shiny,140,kabuto,NULL
colosseum,shiny,141,kabutops,NULL
colosseum,shiny,142,aerodactyl,NULL
colosseum,shiny,143,snorlax,NULL
colosseum,shiny,144,articuno,NULL
colosseum,shiny,145,zapdos,NULL
colosseum,shiny,146,moltres,NULL
colosseum,shiny,147,dratini,NULL
colosseum,shiny,148,dragonair,NULL
colosseum,shiny,149,dragonite,NULL
colosseum,shiny,150,mewtwo,NULL
colosseum,shiny,151,mew,NULL
colosseum,shiny,152,chikorita,NULL
colosseum,shiny,153,bayleef,NULL
colosseum,shiny,154,meganium,NULL
colosseum,shiny,155,cyndaquil,NULL
colosseum,shiny,156,quilava,NULL
colosseum,shiny,157,typhlosion,NULL
colosseum,shiny,158,totodile,NULL
colosseum,shiny,159,croconaw,NULL
colosseum,shiny,160,feraligatr,NULL
colosseum,shiny,161,sentret,NULL
colosseum,shiny,162,furret,NULL
colosseum,shiny,163,hoothoot,NULL
colosseum,shiny,164,noctowl,NULL
colosseum,shiny,165,ledyba,NULL
colosseum,shiny,166,ledian,NULL
colosseum,shiny,167,spinarak,NULL
colosseum,shiny,168,ariados,NULL
colosseum,shiny,169,crobat,NULL
colosseum,shiny,170,chinchou,NULL
colosseum,shiny,171,lanturn,NULL
colosseum,shiny,172,pichu,NULL
colosseum,shiny,173,cleffa,NULL
colosseum,shiny,174,igglybuff,NULL
colosseum,shiny,175,togepi,NULL
colosseum,shiny,176,togetic,NULL
colosseum,shiny,177,natu,NULL
